intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
1,33.16928660436139,421.8911437988281,0.4774346793349168,good,bad,bad
2,49.20211237297804,122.74870300292967,0.125876211782252,good,bad,good
3,0.5539612676056436,44.14976501464844,0.593167701863354,bad,good,good
4,2.1738835341365643,55.639915466308594,0.6071428571428571,bad,good,good
5,2.6394615384615463,78.34585571289062,0.6595744680851063,bad,good,good
1,-36.39636363636362,265.7438659667969,0.7127192982456141,bad,good,good
2,25.227211368545117,389.7898254394531,0.6529516994633273,good,good,good
3,-5.838818181818169,159.38389587402344,0.6903409090909091,bad,good,good
4,32.76615196078433,299.9656982421875,0.3173652694610778,good,bad,good
5,-2.4035971835344867,219.51307678222656,0.6930232558139535,bad,good,good
1,21.624117647058853,43.550201416015625,0.5686274509803921,bad,good,good
2,8.4837190082645,26.57720375061035,0.5722300140252454,bad,good,good
3,-15.286174268209663,242.81851196289065,0.7154046997389034,bad,good,good
4,2.4268183178689355,48.66511917114258,0.6182965299684543,bad,good,good
5,-9.470784354883818,248.26242065429688,0.6722338204592901,bad,good,good
1,62.27631102643488,81.37521362304688,0.3286384976525822,good,bad,good
2,29.94668525776308,160.90687561035156,0.3732119635890767,good,bad,good
3,36.42017857142858,127.20809173583984,0.8133333333333334,good,good,good
4,41.9667855349071,309.7306213378906,0.5355731225296443,good,bad,good
5,37.58580000000004,202.2083282470703,0.5480769230769231,good,good,good
1,76.95906465497295,334.412109375,0.4736842105263157,good,bad,good
2,85.97636384335765,254.5599822998047,0.1193585012773204,good,bad,good
3,62.04041322314052,50.858673095703125,0.536144578313253,good,bad,good
4,93.40854418961632,289.30621337890625,0.0897252246386248,good,bad,good
5,26.18428640308585,225.70106506347656,0.7218225419664268,good,good,good
1,0.1028523489932808,418.9562377929688,0.7507598784194529,bad,good,bad
2,56.007648648648654,233.09410095214844,0.5374592833876222,good,good,good
3,94.07266580882032,262.58135986328125,0.0891684292552599,good,bad,good
4,24.064090909090908,481.9425659179688,0.6956521739130435,bad,good,bad
5,10.427117768595082,391.1012573242188,0.7536231884057971,bad,good,good
1,26.893799249530986,463.5450744628906,0.6202247191011236,good,good,bad
2,-10.679673964778686,308.58917236328125,0.6716738197424893,bad,good,good
3,15.664711981566851,434.159912109375,0.6703296703296703,bad,good,bad
4,-10.60573032169745,297.6752014160156,0.6813186813186813,bad,good,good
5,-22.56072091225357,358.44744873046875,0.7211981566820277,bad,good,good
1,-11.553963249864893,103.3905029296875,0.7297872340425532,bad,good,good
2,24.36026973026975,464.9931335449219,0.6923076923076923,bad,good,bad
3,-26.614789789789768,167.1458740234375,0.7376543209876543,bad,good,good
4,1.1901149226149244,701.0538330078125,0.6971830985915493,bad,good,bad
5,-1.794063926940595,205.8484649658203,0.6519607843137255,bad,good,good
1,57.30008547008549,313.64459228515625,0.7002652519893899,good,good,good
2,73.59858870408873,513.5462646484375,0.6012759170653907,good,good,bad
3,78.44522034950347,479.5888977050781,0.3920659453889747,good,bad,bad
4,89.13673513727042,341.27734375,0.0948245092207019,good,bad,good
5,12.479226157278331,370.6246337890625,0.6506024096385542,bad,good,good
1,47.34077669902916,743.6332397460938,0.7042801556420234,good,good,bad
2,90.40168244786284,314.1749267578125,0.0959860383944153,good,bad,good
3,85.68133107514053,315.188232421875,0.116546762589928,good,bad,good
4,36.24548970953148,226.86822509765625,0.6540084388185654,good,good,good
5,97.9018024146738,323.3730773925781,0.1293904373442103,good,bad,good
1,40.612032325651,22.3330078125,0.5478547854785478,good,good,good
2,60.81047832585949,39.74406433105469,0.3402399127589967,good,bad,good
3,28.758603988603998,92.0779037475586,0.6055363321799307,good,good,good
4,29.68155339805827,218.13438415527344,0.6666666666666666,good,good,good
5,37.04698076923077,287.4505310058594,0.631979695431472,good,good,good
1,77.89204634495941,379.560302734375,0.1779527559055118,good,bad,good
2,27.63494534412956,128.1080780029297,0.7319587628865979,good,good,good
3,41.11750000000001,56.71459579467773,0.6356589147286822,good,good,good
4,33.457439024390254,326.5628356933594,0.6955380577427821,good,good,good
5,41.600419489317375,421.9440612792969,0.6077586206896551,good,good,bad
1,33.682820752239536,324.77203369140625,0.4937076476282672,good,bad,good
2,13.70759003328962,305.59332275390625,0.6077348066298343,bad,good,good
3,2.73962018031844,345.2442321777344,0.6230936819172114,bad,good,good
4,78.59589046822742,455.2901916503906,0.0886548913043478,good,bad,bad
5,13.710808580858128,193.69134521484372,0.6571428571428571,bad,good,good
1,38.266827458256046,230.70651245117188,0.5355285961871751,good,bad,good
2,39.84763791763794,285.667236328125,0.601063829787234,good,good,good
3,6.390000000000043,36.43098449707031,0.6238805970149254,bad,good,good
4,38.29288511607723,364.9812927246094,0.1631701631701631,good,bad,good
5,15.534380292532717,321.59716796875,0.6489151873767258,bad,good,good
1,57.732682664473856,152.45228576660156,0.0872523816724633,good,bad,good
2,1.1511415525114614,353.17236328125,0.6220238095238095,bad,good,good
3,20.57294534412958,145.65623474121094,0.4790076335877862,bad,bad,good
4,36.47062500000001,82.15145874023438,0.4175824175824176,good,bad,good
5,47.39067924528305,214.42672729492188,0.3689538807649044,good,bad,good
1,17.06847102076125,497.9403076171875,0.7258566978193146,bad,good,bad
2,48.56411083653671,440.4908447265625,0.4870657797487066,good,bad,bad
3,9.23814285714286,558.2402954101562,0.6280276816608996,bad,good,bad
4,35.8271347248577,393.6880187988281,0.503858875413451,good,bad,good
5,47.48435623200331,335.63677978515625,0.6600397614314115,good,good,good
1,1.9579565217391348,422.8127136230469,0.6686217008797654,bad,good,bad
2,-4.055961188599127,349.4261474609375,0.6265060240963856,bad,good,good
3,17.372107126002874,304.9060363769531,0.6044776119402985,bad,good,good
4,11.445000000000022,518.791748046875,0.6878612716763006,bad,good,bad
5,79.69780505748702,471.51751708984375,0.0878148400272294,good,bad,bad
1,-7.821742081447923,224.4065399169922,0.7287234042553191,bad,good,good
2,67.78042276221178,249.1115875244141,0.1033448673587082,good,bad,good
3,-5.653257183231261,332.1018981933594,0.6729857819905213,bad,good,good
4,0.1780977570884658,253.4797821044922,0.6279809220985691,bad,good,good
5,-39.37541450777201,334.7819519042969,0.7036144578313253,bad,good,good
1,40.66818869412484,366.006591796875,0.4420697412823397,good,bad,good
2,49.3577981461558,89.00281524658203,0.3110047846889952,good,bad,good
