intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
2,5.399358974359018,318.66278076171875,0.6607460035523979,bad,good,good
3,29.401612204724444,403.7066650390625,0.6572052401746725,bad,good,good
4,52.39825936512716,504.0102844238281,0.6797900262467191,good,good,bad
5,29.19996503496506,413.2071838378906,0.74,bad,good,good
1,26.55354460093901,360.8433532714844,0.5904392764857881,bad,good,good
2,79.27036604755367,323.5367126464844,0.1290641786824992,good,bad,good
3,25.631598360655744,416.0915222167969,0.7156626506024096,bad,good,good
4,78.61434268529004,163.96176147460938,0.0771492414441961,good,bad,good
5,58.73751925630813,535.5791015625,0.7275862068965517,good,good,bad
1,28.802199255485903,135.69715881347656,0.5984848484848485,bad,good,good
2,14.4845299145299,199.85797119140625,0.6470588235294118,bad,good,good
3,71.38992681407663,508.1253356933594,0.6368286445012787,good,good,bad
4,59.96568194644763,444.4461669921875,0.5580204778156996,good,good,bad
5,45.11134615384617,538.5924072265625,0.716012084592145,good,good,bad
1,25.070266497461944,306.6092224121094,0.7713004484304933,bad,good,good
2,53.68533058724125,331.0399169921875,0.6869009584664537,good,good,good
3,40.73788812785389,511.6144104003906,0.6968641114982579,good,good,bad
4,34.84506457564575,321.6284484863281,0.7287066246056783,bad,good,good
5,55.23765306122448,79.70848083496094,0.50920245398773,good,bad,good
1,13.077941176470633,294.3218078613281,0.6211764705882353,bad,good,good
2,13.698598930481324,148.07583618164062,0.61328125,bad,good,good
3,42.07852365570969,373.064208984375,0.5962059620596206,good,good,good
4,59.23126881977089,312.7747802734375,0.3257575757575757,good,bad,good
5,33.34468965517243,226.0313873291016,0.5726315789473684,bad,good,good
1,6.776133801052367,486.3403625488281,0.6962750716332379,bad,good,bad
2,2.4163835298321032,289.8501281738281,0.7348703170028819,bad,good,good
3,74.58405249177841,393.7760620117188,0.189580764488286,good,bad,good
4,-4.082311827956971,251.30242919921875,0.6946778711484594,bad,good,good
5,74.2305194805195,341.1518859863281,0.5583596214511041,good,good,good
1,26.647053455019574,294.64508056640625,0.7647058823529411,bad,good,good
2,35.6701604278075,230.34420776367188,0.7490774907749077,bad,good,good
3,43.47795554255632,388.0445556640625,0.7171717171717171,good,good,good
4,24.75014929785664,117.64364624023438,0.6256983240223464,bad,good,good
5,31.982708333333363,247.41932678222656,0.7020057306590258,bad,good,good
1,-16.608915313627534,520.4334716796875,0.5235562310030395,bad,bad,bad
2,50.41104266903017,440.3199157714844,0.5041666666666667,good,bad,bad
3,34.1634853687668,355.7823181152344,0.4864864864864865,bad,bad,good
4,4.42388771186441,513.6724243164062,0.7214285714285714,bad,good,bad
5,87.10788435349983,133.9414520263672,0.1813655761024182,good,bad,good
1,13.46231404958678,256.8904724121094,0.6582914572864321,bad,good,good
2,25.5455681818182,293.2820129394531,0.5835240274599542,bad,good,good
3,60.70209982788299,364.6584167480469,0.4807256235827664,good,bad,good
4,14.04912735849058,347.6904602050781,0.7344173441734417,bad,good,good
5,37.273690858725786,379.080078125,0.6635071090047393,good,good,good
1,30.88670961145195,580.43212890625,0.7217847769028871,bad,good,bad
2,26.02292204532418,356.8649597167969,0.5529891304347826,bad,good,good
3,23.705972244505062,407.5976867675781,0.6006191950464397,bad,good,good
